t,x,y,z
60.8,10.1661239692,-5.82276287802,41.7344679084
60.808,8.88721767921,-6.89317407541,40.3706313518
60.816,7.62498832786,-7.71753944197,39.0193597649
60.824,6.39778249063,-8.32796927611,37.7162331737
60.832,5.21991083891,-8.75863740289,36.4854284278
60.84,4.10180590498,-9.04290919383,35.3413669862
60.848,3.05039694943,-9.21146612297,34.2907245865
60.856,2.06960485549,-9.29128677354,33.3344409066
60.864,1.16087894458,-9.3052777339,32.4695087348
60.872,0.323720377105,-9.27234450764,31.6904407155
60.88,-0.443841984044,-9.2077241524,30.9903946753
60.888,-1.14484037982,-9.12344560601,30.3619872652
60.896,-1.78302667177,-9.02882676791,29.7978480526
60.904,-2.36259793322,-8.93095283153,29.2909713667
60.912,-2.88798225014,-8.83510637219,28.8349187755
60.92,-3.36367605672,-8.74513711591,28.4239164216
60.928,-3.79412405875,-8.66376998074,28.052881836
60.936,-4.18363340104,-8.59285583357,27.7174060161
60.944,-4.5363147576,-8.53357209249,27.4137091821
60.952,-4.85604417949,-8.48658106514,27.1385828776
60.96,-5.14644065947,-8.45215360429,26.8893267789
60.968,-5.41085538193,-8.43026483628,26.6636854912
60.976,-5.65236948984,-8.42066770756,26.4597884516
60.984,-5.87379791304,-8.42294908751,26.2760946044
60.992,-6.07769737786,-8.43657225216,26.1113425554
61.0,-6.26637717421,-8.46090879194,25.9645063106
61.008,-6.44191161362,-8.49526234149,25.8347563447
61.016,-6.60615338896,-8.53888601076,25.7214255448
61.024,-6.76074725973,-8.59099498779,25.6239794838
61.032,-6.9071436508,-8.65077546494,25.541990453
61.04,-7.04661187745,-8.71739079565,25.4751147008
61.048,-7.18025280493,-8.78998560166,25.4230723639
61.056,-7.30901082409,-8.86768840867,25.3856296346
61.064,-7.43368507978,-8.94961328098,25.3625827636
61.072,-7.554939932,-9.03486084402,25.3537435622
61.08,-7.67331466197,-9.12251902217,25.3589261262
61.088,-7.78923246097,-9.21166377069,25.3779345628
61.096,-7.90300875863,-9.3013600431,25.4105515575
61.104,-8.01485896249,-9.39066320365,25.4565276683
61.112,-8.12490569149,-9.47862106678,25.5155712879
61.12,-8.23318559396,-9.5642767196,25.5873392562
61.128,-8.33965584604,-9.64667225693,25.6714281532
61.136,-8.4442004291,-9.72485353047,25.7673663392
61.144,-8.54663628485,-9.79787598278,25.874606847
61.152,-8.64671944482,-9.86481160186,25.9925212622
61.16,-8.7441512258,-9.92475699341,26.1203947521
61.168,-8.83858457546,-9.97684252434,26.2574224255
61.176,-8.92963064167,-10.0202424439,26.402707213
61.184,-9.01686562601,-10.0541858382,26.5552594616
61.192,-9.09983796529,-10.0779682213,26.7139984281
61.2,-9.1780758657,-10.0909635151,26.8777558303
61.208,-9.25109519269,-10.0926361172,27.0452815875
61.216,-9.31840769493,-10.0825527169,27.2152518276
61.224,-9.37952951563,-10.060393477,27.3862791857
61.232,-9.43398991748,-10.02596218,27.5569253423
61.24,-9.48134012124,-9.97919492572,27.7257156753
61.248,-9.52116213306,-9.92016697455,27.8911558116
61.256,-9.55307741312,-9.84909736121,28.0517497806
61.264,-9.57675521991,-9.766350949,28.2060193858
61.272,-9.59192045141,-9.67243766622,28.3525243405
61.28,-9.59836079797,-9.56800875233,28.4898826484
61.288,-9.59593302283,-9.45384994562,28.6167906712
61.296,-9.58456819532,-9.33087165798,28.7320423064
61.304,-9.56427571964,-9.20009630189,28.8345467026
61.312,-9.53514602772,-9.06264305265,28.9233439789
61.32,-9.49735183775,-8.91971043781,28.9976184707
61.328,-9.45114791957,-8.77255723986,29.0567091152
61.336,-9.39686935115,-8.62248226993,29.1001166908
61.344,-9.33492829681,-8.47080361615,29.1275077477
61.352,-9.26580938315,-8.31883798688,29.1387151925
61.36,-9.19006379268,-8.16788075502,29.1337356175
61.368,-9.10830223361,-8.01918726692,29.1127235824
61.376,-9.02118697695,-7.873955911,29.075983164
61.384,-8.92942317623,-7.73331335158,29.0239571712
61.392,-8.83374970046,-7.59830222981,28.9572144858
61.4,-8.73492971654,-7.46987152148,28.8764360238
61.408,-8.63374125368,-7.34886962882,28.7823998229
61.416,-8.53096797005,-7.23604017606,28.6759657458
61.424,-8.4273903216,-7.13202038199,28.5580602565
61.432,-8.32377730717,-7.03734180098,28.4296616726
61.44,-8.22087893305,-6.9524331605,28.2917862344
61.448,-8.11941950735,-6.87762497771,28.1454752613
61.456,-8.02009183995,-6.81315561201,27.9917835928
61.464,-7.9235523905,-6.75917840149,27.8317694402
61.472,-7.83041737537,-6.71576953806,27.6664857113
61.48,-7.74125981587,-6.68293635574,27.4969728102
61.488,-7.6566074856,-6.66062573524,27.3242528666
61.496,-7.57694169414,-6.64873236413,27.1493253109
61.504,-7.50269682882,-6.64710663139,26.9731636805
61.512,-7.43426056458,-6.65556197584,26.7967135243
61.52,-7.37197464482,-6.67388154847,26.62089126
61.528,-7.31613613271,-6.7018240863,26.446583835
61.536,-7.26699903219,-6.7391289298,26.2746490415
61.544,-7.22477618073,-6.78552014605,26.1059163422
61.552,-7.18964132044,-6.8407097458,25.9411880702
61.56,-7.16173126079,-6.90440000335,25.7812408783
61.568,-7.14114805403,-6.97628490564,25.6268273202
61.576,-7.12796111241,-7.05605076983,25.4786774591
61.584,-7.12220920546,-7.14337607864,25.3375004077
61.592,-7.12390228438,-7.23793058996,25.2039857135
61.6,-7.13302308926,-7.33937378262,25.0788045083
61.608,-7.14952850344,-7.44735270379,24.9626103512
61.616,-7.17335062732,-7.56149928675,24.8560396944
61.624,-7.20439755177,-7.68142721062,24.7597119096
61.632,-7.2425538185,-7.80672837677,24.6742288127
61.64,-7.28768056173,-7.93696908037,24.6001736279
61.648,-7.33961533232,-8.07168596074,24.5381093343
61.656,-7.39817161209,-8.21038182036,24.4885763423
61.664,-7.46313803246,-8.35252141011,24.4520894468
61.672,-7.53427731857,-8.49752728818,24.429134013
61.68,-7.61132498654,-8.64477587076,24.4201613538
61.688,-7.6939878291,-8.79359380535,24.425583269
61.696,-7.78194223225,-8.94325481089,24.4457657278
61.704,-7.87483237374,-9.0929771431,24.4810216931
61.712,-7.97226836303,-9.24192185715,24.531603105
61.72,-8.073824391,-9.38919205263,24.5976920687
61.728,-8.17903696722,-9.533833296,24.679391321
61.736,-8.28740333213,-9.67483542268,24.7767140866
61.744,-8.39838014025,-9.81113592181,24.8895734771
61.752,-8.5113825195,-9.94162510127,25.0177716322
61.76,-8.62578361893,-10.0651532152,25.1609888527
61.768,-8.7409147627,-10.18053971,25.3187730279
61.776,-8.85606633129,-10.286584707,25.4905297135
61.784,-8.97048949071,-10.3820827838,25.6755132652
61.792,-9.08339888576,-10.4658390521,25.8728194794
61.8,-9.19397640383,-10.5366874394,26.0813802245
61.808,-9.30137609998,-10.5935109902,26.2999605654
61.816,-9.40473035187,-10.6352638836,26.5271588854
61.824,-9.50315728358,-10.6609947491,26.7614104797
61.832,-9.5957694605,-10.6698707373,27.0009950459
61.84,-9.68168381415,-10.6612016799,27.2440484057
61.848,-9.76003270558,-10.6344635688,27.4885786759
61.856,-9.82997598192,-10.5893204933,27.7324869549
61.864,-9.89071382322,-10.5256441227,27.9735924078
61.872,-9.94150012007,-10.4435298031,28.2096614343
61.88,-9.98165606873,-10.3433083748,28.4384403844
61.888,-10.0105836241,-10.2255529029,28.6576910756
61.896,-10.0277784148,-10.0910796592,28.8652281635
61.904,-10.0328417041,-9.94094289377,29.0589572495
61.912,-10.0254909756,-9.77642317933,29.2369124867
61.92,-10.0055687399,-9.59900939278,29.3972923827
61.928,-9.97304919611,-9.41037469596,29.5384925069
61.936,-9.92804243833,-9.21234717521,29.6591338909
61.944,-9.87079597818,-9.00687607197,29.7580860687
61.952,-9.80169344386,-8.79599476637,29.8344839284
61.96,-9.7212504226,-8.58178184296,29.8877378195
61.968,-9.63010752143,-8.36632165903,29.9175366775
61.976,-9.5290208289,-8.15166584526,29.923844243
61.984,-9.41885006035,-7.93979709355,29.9068887716
61.992,-9.30054475488,-7.73259643669,29.8671469069
62.0,-9.17512895917,-7.53181501078,29.805322618
62.008,-9.04368487771,-7.3390510323,29.7223222692
62.016,-8.90733598939,-7.15573243831,29.6192269784
62.024,-8.76723012583,-6.98310535096,29.4972634448
62.032,-8.62452298064,-6.82222825679,29.3577743759
62.04,-8.48036247211,-6.67397155242,29.2021895428
62.048,-8.33587432033,-6.53902191457,29.0319983442
62.056,-8.19214912758,-6.41789080941,28.8487245851
62.064,-8.05023117264,-6.31092636744,28.6539039887
62.072,-7.91110905132,-6.21832781191,28.4490647732
62.08,-7.77570821977,-6.14016163696,28.2357114503
62.088,-7.64488542814,-6.07637877671,28.0153118526
62.096,-7.51942497291,-6.02683208038,27.7892872671
62.104,-7.4000366467,-5.99129350105,27.5590054577
62.112,-7.28735522696,-5.96947050841,27.3257762913
62.12,-7.1819413184,-5.96102134087,27.0908496379
62.128,-7.08428334797,-5.96556881379,26.8554152017
62.136,-6.99480050478,-5.98271249319,26.6206039349
62.144,-6.91384641858,-6.01203912635,26.3874907071
62.152,-6.84171337834,-6.05313128865,26.157097924
62.16,-6.77863690501,-6.10557426155,25.9303998224
62.168,-6.72480050874,-6.16896119839,25.7083272031
62.176,-6.68034047865,-6.24289666494,25.4917723968
62.184,-6.64535057284,-6.32699866106,25.2815942893
62.192,-6.6198864948,-6.42089924092,25.078623265
62.2,-6.60397006153,-6.5242438526,24.8836659473
62.208,-6.59759298531,-6.63668951691,24.6975096387
62.216,-6.6007202074,-6.75790195928,24.5209263772
62.224,-6.61329273562,-6.88755180169,24.354676535
62.232,-6.63522995039,-7.02530991264,24.1995118932
62.24,-6.66643135435,-7.17084200488,24.0561781293
62.248,-6.70677774994,-7.32380256363,23.9254166498
62.256,-6.75613183711,-7.4838281823,23.8079657013
62.264,-6.81433823022,-7.65053038067,23.7045606839
62.272,-6.88122289899,-7.82348798103,23.6159335841
62.28,-6.95659204456,-8.00223912281,23.5428114382
62.288,-7.04023042654,-8.18627300516,23.4859137261
62.296,-7.13189916348,-8.37502146137,23.4459485915
62.304,-7.23133303535,-8.56785048781,23.4236077766
62.312,-7.33823732412,-8.76405187478,23.4195601589
62.32,-7.45228423775,-8.96283511602,23.4344437811
62.328,-7.57310897296,-9.16331980846,23.468856271
62.336,-7.7003054851,-9.36452879245,23.523343568
62.344,-7.83342204763,-9.56538232503,23.598386896
62.352,-7.97195670073,-9.76469362247,23.6943879604
62.36,-8.11535270744,-9.96116615188,23.8116523984
62.368,-8.26299415658,-10.1533930914,23.9503715752
62.376,-8.41420187426,-10.3398594112,24.1106029004
62.384,-8.5682298288,-10.5189470494,24.2922489368
62.392,-8.72426223727,-10.6889436591,24.4950356872
62.4,-8.88141160309,-10.8480553863,24.7184905716
62.408,-9.03871793271,-10.9944240886,24.9619207458
62.416,-9.19514939214,-11.1261493198,25.2243925559
62.424,-9.34960466955,-11.2413152833,25.5047130618
62.432,-9.50091730476,-11.338022785,25.8014146876
62.44,-9.64786222823,-11.4144259982,26.1127441587
62.448,-9.78916471781,-11.4687735954,26.436656938
62.456,-9.92351192902,-11.4994534977,26.7708183758
62.464,-10.0495670825,-11.5050401684,27.1126127117
62.472,-10.1659862993,-11.4843430429,27.4591609041
62.48,-10.2714379638,-11.4364543675,27.8073480071
62.488,-10.3646243639,-11.3607944471,28.1538604503
62.496,-10.4443052196,-11.2571521036,28.4952331302
62.504,-10.5093225659,-11.125718062,28.8279056886
62.512,-10.5586263157,-10.9671090318,29.1482867762
62.52,-10.5912997044,-10.7823804675,29.4528245124
62.528,-10.6065837196,-10.5730263749,29.7380808024
62.536,-10.6038995616,-10.3409650806,30.0008067172
62.544,-10.5828681686,-10.0885105715,30.2380158265
62.552,-10.5433258887,-9.81832979826,30.4470522555
62.56,-10.4853354814,-9.53338716387,30.6256503261
62.568,-10.4091918009,-9.23687821456,30.7719829769
62.576,-10.3154217196,-8.93215524469,30.8846966932
62.584,-10.2047781074,-8.62264805154,30.9629314113
62.592,-10.0782279542,-8.31178338024,31.0063247035
62.6,-9.9369349988,-8.00290664998,31.0150004539
62.608,-9.78223748645,-7.69920934776,30.9895431026
62.616,-9.61562189812,-7.40366503692,30.9309593038
62.624,-9.43869366227,-7.11897630001,30.8406294421
62.632,-9.25314596567,-6.84753418385,30.7202518422
62.64,-9.06072781496,-6.59139090986,30.571782671
62.648,-8.86321247006,-6.35224582672,30.3973744741
62.656,-8.66236727897,-6.13144387832,30.1993160382
62.664,-8.45992580274,-5.9299852844,29.9799758722
62.672,-8.25756294451,-5.74854471346,29.7417511025
62.68,-8.05687360146,-5.58749797764,29.4870230396
62.688,-7.85935515956,-5.44695418918,29.2181201414
62.696,-7.66639396066,-5.32679136775,28.9372886078
62.704,-7.47925570014,-5.22669364862,28.6466704338
62.712,-7.29907956881,-5.14618847931,28.3482884222
62.72,-7.12687583866,-5.08468247634,28.0440374312
62.728,-6.96352650975,-5.0414949131,27.7356809953
62.736,-6.80978858402,-5.01588810268,27.4248523978
62.744,-6.66629950744,-5.00709420717,27.113059284
62.752,-6.53358432125,-5.01433823727,26.8016909554
62.76,-6.41206408088,-5.03685719655,26.4920275748
62.768,-6.30206513278,-5.07391547262,26.1852506184
62.776,-6.20382888028,-5.12481668482,25.8824540247
62.784,-6.117521716,-5.18891226881,25.5846555982
62.792,-6.04324484643,-5.26560711816,25.2928083327
62.8,-5.98104378193,-5.35436261784,25.0078114066
62.808,-5.93091731032,-5.45469739936,24.7305206794
62.816,-5.89282581306,-5.5661861283,24.4617585798
62.824,-5.86669881927,-5.68845660591,24.2023233222
62.832,-5.8524417237,-5.82118543162,23.9529974229
62.84,-5.84994162041,-5.96409243552,23.7145555065
62.848,-5.85907222449,-6.11693405137,23.4877714061
62.856,-5.87969787001,-6.27949576373,23.2734245625
62.864,-5.91167658409,-6.45158372843,23.0723057228
62.872,-5.95486224483,-6.63301563462,22.8852219283
62.88,-6.00910583565,-6.82361085061,22.7130007639
62.888,-6.07425581118,-7.02317987435,22.5564938238
62.896,-6.15015759001,-7.23151309416,22.4165793215
62.904,-6.23665218899,-7.44836885617,22.2941637471
62.912,-6.33357401239,-7.67346083305,22.1901824446
62.92,-6.44074780749,-7.90644469447,22.1055989518
62.928,-6.55798479753,-8.14690409452,22.0414029106
62.936,-6.68507800312,-8.3943360158,21.9986063269
62.944,-6.82179676563,-8.64813554548,21.9782379227
62.952,-6.96788049088,-8.90758020643,21.9813352996
62.96,-7.12303163997,-9.17181402775,22.0089346037
62.968,-7.28690800658,-9.43983161418,22.0620573709
62.976,-7.45911433777,-9.71046256459,22.1416942256
62.984,-7.63919337865,-9.98235669448,22.248785117
62.992,-7.82661645143,-10.2539706363,22.3841958154
63.0,-8.02077371608,-10.5235565211,22.5486904481
63.008,-8.22096430486,-10.7891535823,22.7428999563
63.016,-8.42638657423,-11.0485836571,22.9672864882
63.024,-8.63612877674,-11.2994516904,23.222103933
63.032,-8.8491605193,-11.5391524474,23.5073550371
63.04,-9.06432544165,-11.7648847075,23.8227458372
63.048,-9.28033561576,-11.9736742186,24.1676384934
63.056,-9.49576822925,-12.162406613,24.5410039971
63.064,-9.70906516698,-12.3278713074,24.9413766496
63.072,-9.91853613749,-12.4668171012,25.3668126422
63.08,-10.1223659966,-12.5760197288,25.8148554627
63.088,-10.3186268884,-12.6523610116,26.2825111878
63.096,-10.5052957465,-12.6929184845,26.7662369162
63.104,-10.6802775639,-12.6950634709,27.2619456114
63.112,-10.8414346472,-12.656564585,27.765030385
63.12,-10.9866218086,-12.575692624,28.2704107154
63.128,-11.1137271337,-12.4513218709,28.7726022231
63.136,-11.2207175915,-12.2830220665,29.2658104144
63.144,-11.305688352,-12.0711348707,29.7440472941
63.152,-11.3669142758,-11.8168286193,30.2012680208
63.16,-11.4029016643,-11.5221257065,30.6315229681
63.168,-11.4124380616,-11.1898980355,31.0291188445
63.176,-11.3946377081,-10.8238276589,31.3887811089
63.184,-11.3489802105,-10.4283319016,31.7058090098
63.192,-11.2753401301,-10.0084547396,31.9762143388
63.2,-11.174005515,-9.56972876862,32.1968355369
63.208,-11.04568391,-9.11801445853,32.3654201352
63.216,-10.8914950281,-8.65932527443,32.4806705662
63.224,-10.7129500196,-8.19964841763,32.5422509519
63.232,-10.5119180617,-7.74477124904,32.5507552915
63.24,-10.2905817361,-7.30012285959,32.5076402245
63.248,-10.0513833039,-6.87063882723,32.4151279348
63.256,-9.79696445928,-6.46065513079,32.2760865334
63.264,-9.53010241776,-6.07383473663,32.0938962641
63.272,-9.25364524349,-5.71312782467,31.8723100687
63.28,-8.97044916861,-5.38076425078,31.6153164844
63.288,-8.68332032315,-5.07827487467,31.3270116785
63.296,-8.39496283185,-4.80653695856,31.0114858585
63.304,-8.10793469384,-4.56583801933,30.6727275407
63.312,-7.82461229872,-4.35595227056,30.3145474347
63.32,-7.54716389531,-4.17622403751,29.9405221502
63.328,-7.27753185472,-4.0256531447,29.5539566834
63.336,-7.01742318197,-3.90297812826,29.1578637268
63.344,-6.76830744257,-3.80675408478,28.7549572856
63.352,-6.53142108183,-3.7354229293,28.3476578317
63.36,-6.3077770184,-3.68737471712,27.9381062335
63.368,-6.09817837545,-3.66099943801,27.5281838913
63.376,-5.90323525634,-3.65472929317,27.1195368254
63.384,-5.72338356016,-3.66707191137,26.7136018417
63.392,-5.55890494905,-3.69663526362,26.3116332932
63.4,-5.40994721127,-3.74214521368,25.9147293374
63.408,-5.27654439933,-3.80245672062,25.5238569206
63.416,-5.15863625335,-3.87655971237,25.1398750106
63.424,-5.05608654065,-3.96358059799,24.7635558258
63.432,-4.96870004932,-4.06278030062,24.3956039869
63.44,-4.89623806519,-4.17354958706,24.0366736436
63.448,-4.83843223736,-4.29540235566,23.6873837151
63.456,-4.7949967976,-4.42796742902,23.3483314352
63.464,-4.76563914609,-4.57097928834,23.02010442
63.472,-4.75006884912,-4.72426808393,22.7032914796
63.48,-4.74800511815,-4.88774916468,22.3984923893
63.488,-4.75918285315,-5.06141228715,22.1063268157
63.496,-4.78335733933,-5.24531059332,21.827442569
63.504,-4.82030768665,-5.43954938382,21.562523324
63.512,-4.86983909613,-5.64427465953,21.3122959169
63.52,-4.93178402843,-5.85966135847,21.0775372961
63.528,-5.006002338,-6.08590117571,20.8590811627
63.536,-5.09238042231,-6.32318982079,20.6578243026
63.544,-5.19082941983,-6.57171354001,20.4747325675
63.552,-5.30128247413,-6.83163470953,20.3108464173
63.56,-5.42369106445,-7.10307628974,20.1672858888
63.568,-5.55802038634,-7.38610492318,20.0452547946
63.576,-5.70424374981,-7.68071245815,19.9460438994
63.584,-5.86233594768,-7.98679569106,19.8710327451
63.592,-6.03226553406,-8.30413414369,19.8216897212
63.6,-6.21398594291,-8.63236573252,19.7995698884
63.608,-6.40742537082,-8.97096024858,19.8063099711
63.616,-6.6124753478,-9.31919065379,19.8436198328
63.624,-6.82897792632,-9.67610232014,19.9132696522
63.632,-7.05671143463,-10.0404804958,20.0170719171
63.64,-7.29537476728,-10.4108164854,20.1568572733
63.648,-7.54457022708,-10.7852732865,20.334443204
63.656,-7.80378499083,-11.1616517307,20.5515944972
63.664,-8.07237134932,-11.537358546,20.8099744986
63.672,-8.34952597322,-11.909378172,21.1110862686
63.68,-8.63426858301,-12.2742506216,21.4562030015
63.688,-8.92542055433,-12.6280581623,21.8462874387
63.696,-9.22158416921,-12.9664240637,22.2819005588
63.704,-9.52112342683,-13.2845270638,22.7631005818
63.712,-9.82214754622,-13.5771354913,23.2893342905
63.72,-10.122498518,-13.838665052,23.8593238628
63.728,-10.4197442738,-14.0632640424,24.4709537883
63.736,-10.7111792182,-14.2449290959,25.1211639504
63.744,-10.9938339764,-14.3776533704,25.8058564793
63.752,-11.2644962151,-14.4556072928,26.5198253501
63.76,-11.5197442551,-14.4733495245,27.256718703
63.768,-11.7559948705,-14.4260627686,28.009044217
63.776,-11.9695661254,-14.3098055364,28.7682273065
63.784,-12.1567553233,-14.1217673204,29.524730154
63.792,-12.3139311309,-13.8605111907,30.2682364801
63.8,-12.4376377394,-13.526185188,30.9879024367
63.808,-12.5247076019,-13.1206826098,31.6726682977
63.816,-12.5723779741,-12.6477319439,32.3116191501
63.824,-12.5784053271,-12.1129002007,32.894376275
63.832,-12.5411708755,-11.5234988408,33.4114952637
63.84,-12.4597701389,-10.8883891176,33.8548431255
63.848,-12.3340797709,-10.2176927396,34.2179255847
63.856,-12.1647958981,-9.52242320084,34.4961379999
63.864,-11.9534399047,-8.81406160605,34.6869189265
63.872,-11.7023298249,-8.10410700437,34.789793779
63.88,-11.4145180565,-7.40363410613,34.8063062719
63.888,-11.0936986798,-6.72289027865,34.7398458954
63.896,-10.744089954,-6.07095903139,34.5953890988
63.904,-10.3702992963,-5.45550957642,34.3791787962
63.912,-9.97717902801,-4.88264271877,34.0983704339
63.92,-9.56968133333,-4.35683372131,33.7606729446
63.928,-9.15272024882,-3.88096423081,33.3740098361
63.936,-8.73104724586,-3.45642884049,32.946220252
63.944,-8.30914528854,-3.08329791829,32.4848131889
63.952,-7.89114438977,-2.76051698449,31.9967812274
63.96,-7.48075986938,-2.4861238169,31.4884740215
63.968,-7.08125291652,-2.25746699321,30.9655269846
63.976,-6.69541178711,-2.0714130613,30.4328373625
63.984,-6.32555107623,-1.9245333233,29.8945781729
63.992,-5.97352598903,-1.81326482903,29.354240098
64.0,-5.64075834757,-1.7340432706,28.8146920076
64.008,-5.32827114736,-1.68340788867,28.2782520196
64.016,-5.03672874092,-1.65808021315,27.7467625505
64.024,-4.7664801054,-1.65501952714,27.2216644233
64.032,-4.51760308583,-1.67145847623,26.7040666086
64.04,-4.28994794772,-1.70492237449,26.1948094713
64.048,-4.08317899019,-1.7532356097,25.6945204417
64.056,-3.89681334302,-1.81451822985,25.203661815
64.064,-3.73025638735,-1.88717538508,24.7225709345
64.072,-3.5828334986,-1.96988186432,24.2514933723
64.08,-3.45381801364,-2.0615635434,23.7906099154
64.088,-3.34245547688,-2.16137717642,23.3400582507
64.096,-3.24798433064,-2.26868962455,22.8999502426
64.104,-3.16965328913,-2.38305733123,22.4703856464
64.112,-3.10673568093,-2.50420661675,22.0514630181
64.12,-3.05854106816,-2.63201517557,21.6432884877
64.128,-3.02442445629,-2.7664950082,21.2459829644
64.136,-3.00379340194,-2.907776902,20.8596882517
64.144,-2.99611331095,-3.05609648417,20.4845724632
64.152,-3.00091119703,-3.21178180113,20.1208350617
64.16,-3.01777814621,-3.37524232561,19.7687117807
64.168,-3.04637070502,-3.54695925311,19.4284796401
64.176,-3.08641138133,-3.72747691894,19.1004622259
64.184,-3.1376884187,-3.91739514224,18.7850353747
64.192,-3.20005497634,-4.11736228385,18.4826333793
64.2,-3.27342781941,-4.32806878555,18.1937558119
64.208,-3.35778559729,-4.55024094069,17.9189750452
64.216,-3.45316676134,-4.784634626,17.6589445406
64.224,-3.55966714772,-5.03202870254,17.4144079544
64.232,-3.67743722588,-5.29321776778,17.1862090997
64.24,-3.80667898724,-5.56900391066,16.9753027798
64.248,-3.94764242335,-5.86018708636,16.7827664837
64.256,-4.10062151582,-6.16755368694,16.609812897
64.264,-4.26594963278,-6.49186283884,16.4578031347
64.272,-4.44399419758,-6.83382990841,16.328260541
64.28,-4.63515046455,-7.19410664407,16.222884816
64.288,-4.83983420427,-7.57325733174,16.143566125
64.296,-5.05847306665,-7.97173029108,16.0923987099
64.304,-5.29149635491,-8.38982400246,16.0716933513
64.312,-5.53932290812,-8.82764713438,16.0839878203
64.32,-5.80234675567,-9.28507175231,16.1320541998
64.328,-6.08092017652,-9.76167904694,16.2189016523
64.336,-6.37533377244,-10.2566970433,16.3477728469
64.344,-6.68579315266,-10.7689299694,16.5221318562
64.352,-7.01239183385,-11.2966793035,16.7456408792
64.36,-7.35507999255,-11.8376570213,17.022122677
64.368,-7.71362877786,-12.388892272,17.3555051495
64.376,-8.08759001402,-12.9466336643,17.749744079
64.384,-8.47625131028,-13.5062505804,18.2087198093
64.392,-8.8785868679,-14.0621384938,18.7361036108
64.4,-9.29320464851,-14.6076351284,19.3351898503
64.408,-9.71829106219,-15.1349564417,20.0086910043
64.416,-10.1515549592,-15.6351637211,20.7584942319
64.424,-10.59017347,-16.0981753533,21.5853808635
64.432,-11.0307431182,-16.512838751,22.4887139508
64.44,-11.469240598,-16.8670790183,23.4661040755
64.448,-11.9009985793,-17.1481406348,24.5130698823
64.456,-12.3207027803,-17.3429359959,25.6227170232
64.464,-12.722417153,-17.4385093546,26.7854667252
64.472,-13.0996441631,-17.4226159258,27.9888720119
64.48,-13.4454265701,-17.2844033913,29.2175642013
64.488,-13.7524955769,-17.0151671115,30.4533728478
64.496,-14.0134675375,-16.6091322774,31.6756568242
64.504,-14.2210874922,-16.0641983576,32.8618711527
64.512,-14.3685127696,-15.3825669167,33.988372798
64.52,-14.4496241215,-14.5711672758,35.0314398789
64.528,-14.4593460181,-13.6417995015,35.9684456353
64.536,-14.3939527613,-12.6109334983,36.7790962003
64.544,-14.2513340429,-11.4991366514,37.4466164477
64.552,-14.0311934797,-10.3301471697,37.9587577455
64.56,-13.7351571483,-9.1296591465,38.3085103391
64.568,-13.3667762585,-7.92392908954,38.4944326102
64.576,-12.9314181535,-6.73834276522,38.520556031
64.584,-12.4360513938,-5.5960886255,38.3958801124
64.592,-11.8889419238,-4.51706758622,38.1335251637
64.6,-11.2992863368,-3.51713190752,37.7496515731
64.608,-10.6768135941,-2.60769656499,37.2622751125
64.616,-10.0313875164,-1.79571530572,36.6901061114
64.624,-9.37263915617,-1.08397039567,36.0515192241
64.632,-8.70965175029,-0.471596555875,35.3637268013
64.64,-8.05071278185,0.0452519150568,34.6421909506
64.648,-7.40313923444,0.472678033491,33.9002747187
64.656,-6.77317466347,0.818335520727,33.1491064989
64.664,-6.16595102006,1.09079085863,32.3976157899
64.672,-5.58550455606,1.29898506912,31.6526923337
64.68,-5.03483350752,1.45180778074,30.9194222886
64.688,-4.51598523346,1.55778206417,30.2013617014
64.696,-4.03016159387,1.62484927006,29.5008165099
64.704,-3.5778331089,1.66023817413,28.8191076042
64.712,-3.15885445357,1.67040114857,28.1568077937
64.72,-2.77257581987,1.66100075378,27.5139442246
64.728,-2.41794644376,1.63693212093,26.8901646927
64.736,-2.09360806103,1.6023690383,26.2848695593
64.744,-1.79797720159,1.5608242634,25.6973128837
64.752,-1.52931607705,1.51521696752,25.1266772788
64.76,-1.28579240351,1.46794223913,24.5721271933
64.768,-1.0655288799,1.42093919075,24.0328450717
64.776,-0.866643261038,1.375755455,23.5080543549
64.784,-0.687280066459,1.33360677037,22.9970326863
64.792,-0.525634986864,1.29543100937,22.4991180768
64.8,-0.37997301681,1.26193644924,22.0137102119
64.808,-0.248641275967,1.2336443816,21.5402685807
64.816,-0.130077396618,1.21092634314,21.0783086828
64.824,-0.0228142622852,1.19403635795,20.6273972241
64.832,0.0745182116454,1.1831386375,20.1871469396
64.84,0.163193655372,1.17833120403,19.7572114726
64.848,0.244391665504,1.17966589936,19.3372805818
64.856,0.319201632702,1.18716522359,18.9270758363
64.864,0.388627610039,1.20083642071,18.5263468776
64.872,0.45359391862,1.22068319716,18.1348682735
64.88,0.51495124216,1.24671542512,17.7524369572
64.888,0.573483010215,1.27895714838,17.3788702229
64.896,0.629911911199,1.31745317506,17.0140042413
64.904,0.68490641178,1.36227450919,16.6576930563
64.912,0.739087189261,1.41352284313,16.3098080259
64.92,0.793033408794,1.47133430441,15.9702376766
64.928,0.847288798192,1.53588262456,15.6388879491
64.936,0.902367490301,1.60738187375,15.3156828194
64.944,0.958759616793,1.68608888311,15.0005652913
64.952,1.01693664828,1.77230545688,14.6934987653
64.96,1.07735648425,1.86638045813,14.3944687964
64.968,1.14046830265,1.96871183525,14.103485268
64.976,1.20671718374,2.0797486405,13.8205850141
